Country,Market,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Product Name,,
United States,US,OFF-AR-10001725,Office Supplies,Art,23.65,1,6.149,Boston Home & Office Model 2000 Electric Pencil Sharpeners,,
United States,US,OFF-ST-10001558,Office Supplies,Storage,12.992,1,-0.812,Acco Perma 4000 Stacking Storage Drawers,,
United States,US,FUR-FU-10001379,Furniture,Furnishings,26.72,1,11.7568,"Executive Impressions 16-1/2"" Circular Wall Clock",,
United States,US,TEC-PH-10001580,Technology,Phones,107.984,1,9.4486,Logitech Mobile Speakerphone P710e - speaker phone,,
United States,US,FUR-FU-10000820,Furniture,Furnishings,13.592,1,-0.3398,Tensor Brushed Steel Torchiere Floor Lamp,,
United States,US,OFF-PA-10001970,Office Supplies,Paper,12.28,1,5.7716,Xerox 1881,,
United States,US,OFF-BI-10002852,Office Supplies,Binders,13.184,1,4.7792,Ibico Standard Transparent Covers,,
United States,US,OFF-BI-10004002,Office Supplies,Binders,17.3,1,8.304,Wilson Jones International Size A4 Ring Binders,,
United States,US,TEC-AC-10003628,Technology,Accessories,29.99,1,13.1956,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,,
United States,US,FUR-FU-10001095,Furniture,Furnishings,21.184,1,4.7664,DAX Black Cherry Wood-Tone Poster Frame,,
United States,US,OFF-ST-10002370,Office Supplies,Storage,21.39,1,6.2031,"Sortfiler Multipurpose Personal File Organizer, Black",,
United States,US,OFF-SU-10002557,Office Supplies,Supplies,13.98,1,3.6348,Fiskars Spring-Action Scissors,,
United States,US,OFF-EN-10000483,Office Supplies,Envelopes,15.25,1,7.015,"White Envelopes, White Envelopes with Clear Poly Window",,
United States,US,OFF-AR-10000634,Office Supplies,Art,3.424,1,0.2996,Newell 320,,
United States,US,OFF-ST-10000876,Office Supplies,Storage,9.952,1,0.9952,Eldon Simplefile Box Office,,
United States,US,FUR-FU-10000087,Furniture,Furnishings,22.72,1,9.3152,"Executive Impressions 14"" Two-Color Numerals Wall Clock",,
United States,US,FUR-FU-10004053,Furniture,Furnishings,20.24,1,8.7032,DAX Two-Tone Silver Metal Document Frame,,
United States,US,OFF-BI-10000309,Office Supplies,Binders,12.176,1,4.4138,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",,
United States,US,OFF-BI-10000948,Office Supplies,Binders,11.416,1,3.8529,"GBC Laser Imprintable Binding System Covers, Desert Sand",,
United States,US,OFF-BI-10002706,Office Supplies,Binders,11.424,1,3.7128,Avery Premier Heavy-Duty Binder with Round Locking Rings,,
United States,US,OFF-AR-10001958,Office Supplies,Art,13.584,1,1.3584,Stanley Bostitch Contemporary Electric Pencil Sharpeners,,
United States,US,OFF-AP-10000358,Office Supplies,Appliances,12.98,1,3.7642,Fellowes Basic Home/Office Series Surge Protectors,,
United States,US,OFF-AR-10002804,Office Supplies,Art,4.89,1,2.0049,Faber Castell Col-Erase Pencils,,
United States,US,OFF-LA-10002312,Office Supplies,Labels,11.84,1,4.44,Avery 490,,
United States,US,OFF-BI-10000014,Office Supplies,Binders,3.273,1,-2.5093,Heavy-Duty E-Z-D Binders,,
United States,US,OFF-EN-10002500,Office Supplies,Envelopes,12.78,1,5.751,Globe Weis Peel & Seel First Class Envelopes,,
United States,US,OFF-ST-10001590,Office Supplies,Storage,13.48,1,3.5048,"Tenex Personal Project File with Scoop Front Design, Black",,
United States,US,FUR-FU-10004864,Furniture,Furnishings,12.07,1,3.9831,Eldon 500 Class Desk Accessories,,
United States,US,OFF-PA-10002105,Office Supplies,Paper,6.48,1,3.1104,Xerox 223,,
United States,US,OFF-SU-10004115,Office Supplies,Supplies,7.27,1,1.9629,Acme Stainless Steel Office Snips,,
United States,US,FUR-FU-10002878,Furniture,Furnishings,22.784,1,4.8416,"Seth Thomas 14"" Day/Date Wall Clock",,
United States,US,OFF-AR-10001427,Office Supplies,Art,5.98,1,1.5548,Newell 330,,
United States,US,OFF-PA-10004983,Office Supplies,Paper,6.48,1,3.1104,Xerox 23,,
United States,US,TEC-AC-10004227,Technology,Accessories,12.99,1,0.7794,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,,
United States,US,OFF-ST-10004835,Office Supplies,Storage,4.464,1,0.3348,Plastic Stacking Crates & Casters,,
United States,US,OFF-PA-10003001,Office Supplies,Paper,5.344,1,1.8704,Xerox 1986,,
United States,US,OFF-FA-10003112,Office Supplies,Fasteners,7.89,1,3.5505,Staples,,
United States,US,OFF-ST-10002301,Office Supplies,Storage,20.34,1,0.2034,Tennsco Commercial Shelving,,
United States,US,OFF-FA-10000134,Office Supplies,Fasteners,5.81,1,1.8011,"Advantus Push Pins, Aluminum Head",,
United States,US,OFF-ST-10002406,Office Supplies,Storage,14.97,1,4.1916,Pizazz Global Quick File,,
United States,US,OFF-PA-10001977,Office Supplies,Paper,44.384,1,15.5344,Xerox 194,,
United States,US,OFF-ST-10004950,Office Supplies,Storage,15.51,1,3.8775,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",,
United States,US,OFF-AR-10003903,Office Supplies,Art,40.97,1,10.6522,Sanford 52201 APSCO Electric Pencil Sharpener,,
United States,US,FUR-FU-10002685,Furniture,Furnishings,18.7,1,7.106,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",,
United States,US,OFF-ST-10004950,Office Supplies,Storage,16.784,1,-0.2098,Acco Perma 3000 Stacking Storage Drawers,,
United States,US,FUR-FU-10000409,Furniture,Furnishings,14.98,1,6.8908,"GE 4 Foot Flourescent Tube, 40 Watt",,
United States,US,OFF-PA-10000176,Office Supplies,Paper,15.176,1,5.3116,Xerox 1887,,
United States,US,OFF-ST-10000918,Office Supplies,Storage,10.9,1,2.834,Crate-A-Files,,
United States,US,OFF-ST-10002289,Office Supplies,Storage,25.424,1,-4.767,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",,
United States,US,OFF-PA-10003127,Office Supplies,Paper,26.38,1,12.1348,Staples,,
United States,US,OFF-AR-10003772,Office Supplies,Art,8.75,1,2.625,Boston 16750 Black Compact Battery Pencil Sharpener,,
United States,US,OFF-PA-10004665,Office Supplies,Paper,10.48,1,3.799,Advantus Motivational Note Cards,,
United States,US,OFF-PA-10001972,Office Supplies,Paper,6.48,1,3.1104,Xerox 214,,
United States,US,FUR-FU-10002045,Furniture,Furnishings,22.23,1,9.7812,"Executive Impressions 14""",,
United States,US,OFF-ST-10004507,Office Supplies,Storage,13.72,1,1.2005,Advantus Rolling Storage Box,,
United States,US,OFF-BI-10002026,Office Supplies,Binders,17.43,1,-13.363,Avery Arch Ring Binders,,
United States,US,FUR-FU-10002191,Furniture,Furnishings,6.98,1,3.3504,G.E. Halogen Desk Lamp Bulbs,,
United States,US,FUR-TA-10002607,Furniture,Tables,35.445,1,-24.1026,KI Conference Tables,,
United States,US,OFF-EN-10001141,Office Supplies,Envelopes,8.784,1,3.1842,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",,
United States,US,OFF-ST-10000760,Office Supplies,Storage,13.98,1,4.0542,Eldon Fold 'N Roll Cart System,,
United States,US,OFF-PA-10000955,Office Supplies,Paper,6.54,1,3.0084,Southworth 25% Cotton Granite Paper & Envelopes,,
United States,US,OFF-ST-10001228,Office Supplies,Storage,15.58,1,3.895,Personal File Boxes with Fold-Down Carry Handle,,
United States,US,OFF-PA-10000575,Office Supplies,Paper,6.69,1,3.0774,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",,
United States,US,OFF-PA-10000029,Office Supplies,Paper,6.48,1,3.1104,Xerox 224,,
United States,US,OFF-ST-10003722,Office Supplies,Storage,14.03,1,4.0687,Project Tote Personal File,,
United States,US,OFF-LA-10000240,Office Supplies,Labels,7.31,1,3.4357,Self-Adhesive Address Labels for Typewriters by Universal,,
United States,US,OFF-EN-10003040,Office Supplies,Envelopes,20.936,1,7.0659,Quality Park Security Envelopes,,
United States,US,OFF-BI-10002498,Office Supplies,Binders,14.952,1,5.0463,Clear Mylar Reinforcing Strips,,
United States,US,OFF-AR-10000475,Office Supplies,Art,9.328,1,0.8162,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",,
United States,US,FUR-FU-10003691,Furniture,Furnishings,12.35,1,5.434,"Eldon Image Series Desk Accessories, Ebony",,
United States,US,OFF-PA-10001667,Office Supplies,Paper,5.98,1,2.691,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),,
United States,US,FUR-FU-10000629,Furniture,Furnishings,11.032,1,3.0338,9-3/4 Diameter Round Wall Clock,,
United States,US,FUR-FU-10002554,Furniture,Furnishings,23.99,1,5.5177,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",,
United States,US,OFF-AP-10001626,Office Supplies,Appliances,3.89,1,1.0114,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",,
United States,US,OFF-BI-10001658,Office Supplies,Binders,4.984,1,-8.4728,GBC Standard Therm-A-Bind Covers,,
United States,US,TEC-PH-10002070,Technology,Phones,13.494,1,-2.249,Griffin GC36547 PowerJolt SE Lightning Charger,,
United States,US,FUR-FU-10002364,Furniture,Furnishings,7.38,1,2.1402,"Eldon Expressions Wood Desk Accessories, Oak",,
United States,US,TEC-PH-10004700,Technology,Phones,9.99,1,4.5954,PowerGen Dual USB Car Charger,,
United States,US,TEC-AC-10000387,Technology,Accessories,15.02,1,2.7036,KeyTronic KT800P2 - Keyboard - Black,,
United States,US,TEC-PH-10003885,Technology,Phones,39.594,1,-7.2589,Cisco SPA508G,,
United States,US,OFF-PA-10004082,Office Supplies,Paper,7.98,1,3.99,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",,
United States,US,OFF-BI-10001098,Office Supplies,Binders,4.276,1,-6.6278,Acco D-Ring Binder w/DublLock,,
United States,US,TEC-PH-10000923,Technology,Phones,14.99,1,7.3451,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",,
United States,US,OFF-PA-10000380,Office Supplies,Paper,6.672,1,2.502,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",,
United States,US,FUR-FU-10002671,Furniture,Furnishings,13.4,1,6.432,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,,
United States,US,FUR-FU-10003731,Furniture,Furnishings,9.98,1,2.7944,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",,
United States,US,OFF-AP-10001366,Office Supplies,Appliances,10.98,1,2.9646,Staples,,
United States,US,OFF-LA-10000634,Office Supplies,Labels,2.61,1,1.2006,Avery 509,,
United States,US,FUR-FU-10001473,Furniture,Furnishings,20.104,1,1.7591,"Eldon Executive Woodline II Desk Accessories, Mahogany",,
United States,US,OFF-AR-10003338,Office Supplies,Art,5.952,1,0.372,"Eberhard Faber 3 1/2"" Golf Pencils",,
United States,US,OFF-BI-10000632,Office Supplies,Binders,8.682,1,-14.7594,Satellite Sectional Post Binders,,
United States,US,OFF-BI-10001922,Office Supplies,Binders,4.752,1,1.6038,Storex Dura Pro Binders,,
United States,US,TEC-AC-10003038,Technology,Accessories,7.16,1,-0.0895,Kingston Digital DataTraveler 16GB USB 2.0,,
United States,US,OFF-AR-10002804,Office Supplies,Art,3.912,1,1.0269,Faber Castell Col-Erase Pencils,,
United States,US,OFF-ST-10004507,Office Supplies,Storage,17.15,1,4.6305,Advantus Rolling Storage Box,,
United States,US,OFF-ST-10004634,Office Supplies,Storage,11.21,1,3.363,"Personal Folder Holder, Ebony",,
United States,US,OFF-BI-10001191,Office Supplies,Binders,20.368,1,7.3834,Canvas Sectional Post Binders,,
United States,US,TEC-AC-10002134,Technology,Accessories,13.48,1,1.8872,Rosewill 107 Normal Keys USB Wired Standard Keyboard,,
United States,US,FUR-FU-10000023,Furniture,Furnishings,4.712,1,1.4136,Eldon Wave Desk Accessories,,
United States,US,OFF-EN-10001532,Office Supplies,Envelopes,16.98,1,8.49,Brown Kraft Recycled Envelopes,,
United States,US,FUR-FU-10002506,Furniture,Furnishings,12.99,1,1.5588,"Tensor ""Hersey Kiss"" Styled Floor Lamp",,
United States,US,OFF-PA-10004609,Office Supplies,Paper,6.48,1,3.1104,Xerox 221,,
United States,US,OFF-LA-10004093,Office Supplies,Labels,7.31,1,3.4357,Avery 486,,
United States,US,OFF-BI-10002706,Office Supplies,Binders,14.28,1,6.5688,Avery Premier Heavy-Duty Binder with Round Locking Rings,,
United States,US,FUR-FU-10000246,Furniture,Furnishings,12.22,1,3.666,Aluminum Document Frame,,
United States,US,FUR-FU-10003849,Furniture,Furnishings,20.24,1,7.8936,"DAX Metal Frame, Desktop, Stepped-Edge",,
United States,US,OFF-PA-10001622,Office Supplies,Paper,4.54,1,2.043,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",,
United States,US,OFF-PA-10003651,Office Supplies,Paper,5.344,1,1.8704,Xerox 1968,,
United States,US,OFF-AP-10003971,Office Supplies,Appliances,10.89,1,2.8314,Belkin 6 Outlet Metallic Surge Strip,,
United States,US,OFF-BI-10003166,Office Supplies,Binders,3.444,1,-2.5256,GBC Plasticlear Binding Covers,,
United States,US,OFF-ST-10000918,Office Supplies,Storage,8.72,1,0.654,Crate-A-Files,,
United States,US,OFF-EN-10003160,Office Supplies,Envelopes,7.28,1,3.4944,Pastel Pink Envelopes,,
United States,US,TEC-AC-10004510,Technology,Accessories,16.36,1,1.636,Logitech Desktop MK120 Mouse and keyboard Combo,,
United States,US,OFF-AP-10003278,Office Supplies,Appliances,11.176,1,0.8382,Belkin 7-Outlet SurgeMaster Home Series,,
United States,US,TEC-AC-10002558,Technology,Accessories,9.096,1,1.7055,Imation Swivel Flash Drive USB flash drive - 8 GB,,
United States,US,OFF-BI-10002794,Office Supplies,Binders,12.294,1,-8.6058,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,
United States,US,OFF-ST-10004634,Office Supplies,Storage,11.21,1,3.363,"Personal Folder Holder, Ebony",,
United States,US,OFF-PA-10001560,Office Supplies,Paper,4.832,1,1.6308,"Adams Telephone Message Books, 5 1/4  x 11 ",,
United States,US,OFF-PA-10002195,Office Supplies,Paper,5.184,1,1.8792,Xerox 1966,,
United States,US,FUR-FU-10004018,Furniture,Furnishings,14.89,1,4.0203,Tensor Computer Mounted Lamp,,
United States,US,OFF-PA-10004888,Office Supplies,Paper,6.48,1,3.1104,Xerox 217,,
United States,US,OFF-PA-10002195,Office Supplies,Paper,6.48,1,3.1752,Xerox 1966,,
United States,US,OFF-AR-10004930,Office Supplies,Art,6.7,1,2.211,Turquoise Lead Holder with Pocket Clip,,
United States,US,TEC-PH-10000376,Technology,Phones,7.992,1,0.5994,Square Credit Card Reader,,
United States,US,OFF-PA-10001934,Office Supplies,Paper,5.184,1,1.8792,Xerox 1993,,
United States,US,OFF-BI-10004826,Office Supplies,Binders,13.208,1,4.6228,JM Magazine Binder,,
United States,US,OFF-BI-10001249,Office Supplies,Binders,5.104,1,1.6588,Avery Heavy-Duty EZD View Binder with Locking Rings,,
United States,US,OFF-EN-10003134,Office Supplies,Envelopes,9.344,1,3.504,Staples,,
United States,US,OFF-BI-10002794,Office Supplies,Binders,12.294,1,-8.6058,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,
United States,US,OFF-ST-10000344,Office Supplies,Storage,10.744,1,0.8058,"Neat Ideas Personal Hanging Folder Files, Black",,
United States,US,OFF-PA-10001583,Office Supplies,Paper,5.88,1,1.9845,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",,
United States,US,OFF-PA-10000349,Office Supplies,Paper,4.98,1,2.3406,Staples,,
United States,US,OFF-EN-10002621,Office Supplies,Envelopes,7.824,1,2.934,Staples,,
United States,US,FUR-FU-10001037,Furniture,Furnishings,7.584,1,2.37,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",,
United States,US,OFF-PA-10003845,Office Supplies,Paper,5.78,1,2.8322,Xerox 1987,,
United States,US,OFF-SU-10001165,Office Supplies,Supplies,6.672,1,0.5004,Acme Elite Stainless Steel Scissors,,
United States,US,OFF-BI-10003355,Office Supplies,Binders,3.984,1,1.3944,Cardinal Holdit Business Card Pockets,,
United States,US,OFF-BI-10004781,Office Supplies,Binders,9.522,1,-6.9828,GBC Wire Binding Strips,,
United States,US,OFF-AP-10002222,Office Supplies,Appliances,8.67,1,2.3409,Staples,,
United States,US,OFF-PA-10001934,Office Supplies,Paper,6.48,1,3.1752,Xerox 1993,,
United States,US,OFF-AP-10001492,Office Supplies,Appliances,8.62,1,2.2412,"Acco Six-Outlet Power Strip, 4' Cord Length",,
United States,US,TEC-AC-10001101,Technology,Accessories,10.312,1,-1.289,Sony 16GB Class 10 Micro SDHC R40 Memory Card,,
United States,US,OFF-PA-10000791,Office Supplies,Paper,4.77,1,2.1465,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",,
United States,US,OFF-AP-10002311,Office Supplies,Appliances,13.762,1,-24.7716,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",,
United States,US,OFF-AR-10003156,Office Supplies,Art,10.16,1,2.6416,50 Colored Long Pencils,,
United States,US,OFF-PA-10003256,Office Supplies,Paper,11.54,1,5.5392,Avery Personal Creations Heavyweight Cards,,
United States,US,OFF-PA-10002137,Office Supplies,Paper,7.78,1,3.501,"Southworth 100% R sum  Paper, 24lb.",,
United States,US,TEC-PH-10004071,Technology,Phones,7.992,1,0.6993,PayAnywhere Card Reader,,
United States,US,TEC-MA-10000752,Technology,Machines,11.56,1,3.757,Texas Instrument TI-15 Fraction Calculator,,
United States,US,OFF-FA-10002280,Office Supplies,Fasteners,5,1,2.4,Advantus Plastic Paper Clips,,
United States,US,OFF-BI-10000632,Office Supplies,Binders,13.023,1,-10.4184,Satellite Sectional Post Binders,,
United States,US,TEC-PH-10002365,Technology,Phones,8.78,1,2.2828,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,
United States,US,OFF-ST-10003996,Office Supplies,Storage,16.06,1,4.1756,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",,
United States,US,OFF-PA-10003657,Office Supplies,Paper,4.28,1,1.926,Xerox 1927,,
United States,US,OFF-AR-10004269,Office Supplies,Art,4.13,1,1.1564,Newell 31,,
United States,US,FUR-FU-10004164,Furniture,Furnishings,4.95,1,2.178,"Eldon 300 Class Desk Accessories, Black",,
United States,US,FUR-FU-10000771,Furniture,Furnishings,6.28,1,2.6376,"Eldon 200 Class Desk Accessories, Smoke",,
United States,US,OFF-BI-10000315,Office Supplies,Binders,3.798,1,-6.0768,Poly Designer Cover & Back,,
United States,US,OFF-BI-10002160,Office Supplies,Binders,3.048,1,1.0668,Acco Hanging Data Binders,,
United States,US,OFF-PA-10000809,Office Supplies,Paper,5.184,1,1.8144,Xerox 206,,
United States,US,OFF-AR-10000475,Office Supplies,Art,9.328,1,0.8162,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",,
United States,US,OFF-BI-10001078,Office Supplies,Binders,4.304,1,1.5602,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",,
United States,US,FUR-FU-10004848,Furniture,Furnishings,51.75,1,15.525,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,
United States,US,OFF-LA-10002945,Office Supplies,Labels,5.04,1,1.638,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",,
United States,US,OFF-ST-10000344,Office Supplies,Storage,10.744,1,0.8058,"Neat Ideas Personal Hanging Folder Files, Black",,
United States,US,OFF-PA-10003953,Office Supplies,Paper,5.184,1,1.8144,Xerox 218,,
United States,US,OFF-BI-10004828,Office Supplies,Binders,5.022,1,-3.5154,GBC Poly Designer Binding Covers,,
United States,US,OFF-ST-10001325,Office Supplies,Storage,10.48,1,2.8296,Sterilite Officeware Hinged File Box,,
United States,US,OFF-BI-10000977,Office Supplies,Binders,6.08,1,-10.336,Ibico Plastic Spiral Binding Combs,,
United States,US,OFF-BI-10004224,Office Supplies,Binders,13.456,1,-23.548,Catalog Binders with Expanding Posts,,
United States,US,OFF-PA-10001166,Office Supplies,Paper,5.184,1,1.8144,Xerox 2,,
United States,US,OFF-PA-10002893,Office Supplies,Paper,9.68,1,4.6464,"Wirebound Service Call Books, 5 1/2"" x 4""",,
United States,US,TEC-AC-10003116,Technology,Accessories,14.2,1,3.3725,Memorex Froggy Flash Drive 8 GB,,
United States,US,OFF-LA-10004093,Office Supplies,Labels,7.31,1,3.4357,Avery 486,,
United States,US,OFF-PA-10002262,Office Supplies,Paper,6.48,1,3.1104,Xerox 192,,
United States,US,OFF-AP-10002906,Office Supplies,Appliances,2.22,1,0.666,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,,
United States,US,TEC-PH-10002583,Technology,Phones,15.992,1,-2.9985,iOttie HLCRIO102 Car Mount,,
United States,US,OFF-PA-10004255,Office Supplies,Paper,6.48,1,3.1104,Xerox 219,,
United States,US,OFF-PA-10004022,Office Supplies,Paper,9.99,1,4.4955,Hammermill Color Copier Paper (28Lb. and 96 Bright),,
United States,US,OFF-ST-10001590,Office Supplies,Storage,10.784,1,0.8088,"Tenex Personal Project File with Scoop Front Design, Black",,
United States,US,OFF-EN-10002312,Office Supplies,Envelopes,11.09,1,5.4341,#10 Self-Seal White Envelopes,,
United States,US,FUR-FU-10002445,Furniture,Furnishings,9.48,1,3.792,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",,
United States,US,TEC-PH-10000148,Technology,Phones,12.99,1,0.2598,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,,
United States,US,OFF-FA-10000254,Office Supplies,Fasteners,4.71,1,0,Sterling Rubber Bands by Alliance,,
United States,US,OFF-EN-10003862,Office Supplies,Envelopes,10.67,1,4.9082,Laser & Ink Jet Business Envelopes,,
United States,US,FUR-FU-10004270,Furniture,Furnishings,15.384,1,4.0383,"Executive Impressions 13"" Clairmont Wall Clock",,
United States,US,OFF-PA-10001569,Office Supplies,Paper,6.48,1,3.1104,Xerox 232,,
United States,US,OFF-BI-10000591,Office Supplies,Binders,3.89,1,1.8672,Avery Binder Labels,,
United States,US,OFF-PA-10002479,Office Supplies,Paper,5.28,1,2.376,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),,
United States,US,TEC-PH-10002185,Technology,Phones,5.56,1,1.7375,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,,
United States,US,OFF-PA-10000048,Office Supplies,Paper,6.48,1,3.1104,Xerox 20,,
United States,US,OFF-AR-10000658,Office Supplies,Art,9.24,1,0.924,Newell 324,,
United States,US,OFF-PA-10000019,Office Supplies,Paper,6.48,1,3.1104,Xerox 1931,,
United States,US,OFF-BI-10003984,Office Supplies,Binders,8.559,1,-6.5619,Lock-Up Easel 'Spel-Binder',,
United States,US,OFF-LA-10004178,Office Supplies,Labels,3.304,1,1.0738,Avery 491,,
United States,US,OFF-AR-10002399,Office Supplies,Art,3.408,1,0.8946,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",,
United States,US,OFF-BI-10000320,Office Supplies,Binders,7.38,1,3.6162,GBC Plastic Binding Combs,,
United States,US,OFF-AP-10003622,Office Supplies,Appliances,2.6,1,0.2925,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",,
United States,US,OFF-EN-10002312,Office Supplies,Envelopes,8.872,1,3.2161,#10 Self-Seal White Envelopes,,
United States,US,FUR-FU-10001967,Furniture,Furnishings,7.996,1,-6.9965,Telescoping Adjustable Floor Lamp,,
United States,US,OFF-SU-10004661,Office Supplies,Supplies,6.8,1,0.51,Acme Titanium Bonded Scissors,,
United States,US,OFF-PA-10004355,Office Supplies,Paper,5.184,1,1.8144,Xerox 231,,
United States,US,TEC-PH-10000702,Technology,Phones,7.992,1,2.6973,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,
United States,US,OFF-PA-10004971,Office Supplies,Paper,5.78,1,2.8322,Xerox 196,,
United States,US,OFF-LA-10001569,Office Supplies,Labels,3.984,1,1.2948,Avery 499,,
United States,US,OFF-AR-10004078,Office Supplies,Art,4.672,1,0.584,Newell 312,,
United States,US,OFF-BI-10001617,Office Supplies,Binders,2.068,1,-3.4122,GBC Wire Binding Combs,,
United States,US,FUR-FU-10001424,Furniture,Furnishings,8.73,1,2.9682,Dax Clear Box Frame,,
United States,US,OFF-AR-10000716,Office Supplies,Art,5.58,1,2.1762,DIXON Ticonderoga Erasable Checking Pencils,,
United States,US,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1,0.6516,Colored Push Pins,,
United States,US,OFF-ST-10002406,Office Supplies,Storage,14.97,1,4.1916,Pizazz Global Quick File,,
United States,US,TEC-PH-10002844,Technology,Phones,27.992,1,2.0994,Speck Products Candyshell Flip Case,,
United States,US,OFF-SU-10002557,Office Supplies,Supplies,11.184,1,0.8388,Fiskars Spring-Action Scissors,,
United States,US,OFF-BI-10004817,Office Supplies,Binders,9.584,1,3.3544,GBC Personal VeloBind Strips,,
United States,US,OFF-BI-10000494,Office Supplies,Binders,4.176,1,1.305,Acco Economy Flexible Poly Round Ring Binder,,
United States,US,OFF-AR-10003251,Office Supplies,Art,2.224,1,0.556,Prang Drawing Pencil Set,,
United States,US,TEC-AC-10002399,Technology,Accessories,15.216,1,2.2824,SanDisk Cruzer 32 GB USB Flash Drive,,
United States,US,OFF-SU-10004290,Office Supplies,Supplies,6.84,1,1.8468,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",,
United States,US,OFF-BI-10002498,Office Supplies,Binders,5.607,1,-4.2987,Clear Mylar Reinforcing Strips,,
United States,US,OFF-BI-10002049,Office Supplies,Binders,3.912,1,1.2714,UniKeep View Case Binders,,
United States,US,OFF-PA-10000223,Office Supplies,Paper,5.184,1,1.8144,Xerox 2000,,
United States,US,OFF-PA-10004239,Office Supplies,Paper,4.28,1,1.926,Xerox 1953,,
United States,US,OFF-BI-10000145,Office Supplies,Binders,2.496,1,0.9048,Zipper Ring Binder Pockets,,
United States,US,OFF-PA-10000304,Office Supplies,Paper,6.48,1,3.1104,Xerox 1995,,
United States,US,OFF-PA-10004355,Office Supplies,Paper,6.48,1,3.1104,Xerox 231,,
United States,US,FUR-FU-10001861,Furniture,Furnishings,7.76,1,-2.134,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",,
United States,US,OFF-EN-10004030,Office Supplies,Envelopes,2.896,1,0.9774,Convenience Packs of Business Envelopes,,
United States,US,FUR-FU-10003724,Furniture,Furnishings,6.696,1,0.5022,Westinghouse Clip-On Gooseneck Lamps,,
United States,US,OFF-BI-10001553,Office Supplies,Binders,7.312,1,2.5592,SpineVue Locking Slant-D Ring Binders by Cardinal,,
United States,US,OFF-PA-10004675,Office Supplies,Paper,5.08,1,1.651,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",,
United States,US,OFF-BI-10004492,Office Supplies,Binders,6.316,1,-10.4214,Tuf-Vin Binders,,
United States,US,OFF-EN-10003068,Office Supplies,Envelopes,7.92,1,2.772,#6 3/4 Gummed Flap White Envelopes,,
United States,US,OFF-FA-10000936,Office Supplies,Fasteners,3.29,1,1.4805,Acco Hot Clips Clips to Go,,
United States,US,OFF-BI-10000773,Office Supplies,Binders,8.02,1,3.7694,Insertable Tab Post Binder Dividers,,
United States,US,FUR-FU-10001475,Furniture,Furnishings,8.792,1,-5.7148,"Contract Clock, 14"", Brown",,
United States,US,OFF-AR-10003732,Office Supplies,Art,2.78,1,0.7228,Newell 333,,
